ID	Age	English	BornInUK	Country	Sex	Condition	QuestionNo	REALQno	Answer	Psaid	CorrectAnswer	correctYN	Correct	Confidence	SecondAnswer	Switched	SaidYes	SaidNo	MajSaid	MajCorrect	MajDiffered	noDisagreed
97	5	4	2	United States	1	2	4	1	1	yes	1	yes	1	3	1	0	0	12	no	0	1	12
97	5	4	2	United States	1	2	6	4	1	yes	2	no	0	3	1	0	4	8	no	1	1	8
97	5	4	2	United States	1	2	7	5	1	yes	1	yes	1	4	1	0	2	10	no	0	1	10
97	5	4	2	United States	1	2	11	10	2	no	2	no	1	2	2	0	10	2	yes	0	1	10
97	5	4	2	United States	1	2	13	12	1	yes	2	no	0	2	1	0	4	8	no	1	1	8
97	5	4	2	United States	1	2	15	14	1	yes	2	no	0	1	2	1	0	12	no	1	1	12
97	5	4	2	United States	1	2	18	17	2	no	1	yes	0	3	2	0	8	4	yes	1	1	8
97	5	4	2	United States	1	2	21	21	2	no	1	yes	0	2	1	1	12	0	yes	1	1	12
98	5	4	2	United States	1	1	5	2	2	no	2	no	1	5	2	0	12	0	yes	0	1	12
98	5	4	2	United States	1	1	6	4	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
98	5	4	2	United States	1	1	9	7	1	yes	1	yes	1	5	1	0	2	10	no	0	1	10
98	5	4	2	United States	1	1	10	9	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
98	5	4	2	United States	1	1	11	10	1	yes	2	no	0	6	1	0	0	12	no	1	1	12
98	5	4	2	United States	1	1	13	12	2	no	2	no	1	3	2	0	12	0	yes	0	1	12
98	5	4	2	United States	1	1	14	13	1	yes	1	yes	1	5	1	0	2	10	no	0	1	10
98	5	4	2	United States	1	1	15	14	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
98	5	4	2	United States	1	1	16	15	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
98	5	4	2	United States	1	1	18	17	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
98	5	4	2	United States	1	1	20	20	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
98	5	4	2	United States	1	1	21	21	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
98	5	4	2	United States	1	1	24	24	2	no	2	no	1	5	2	0	8	4	yes	0	1	8
99	5	6	2	Lithuania	1	2	4	1	1	yes	1	yes	1	3	1	0	4	8	no	0	1	8
99	5	6	2	Lithuania	1	2	8	6	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
99	5	6	2	Lithuania	1	2	9	7	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
99	5	6	2	Lithuania	1	2	12	11	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
99	5	6	2	Lithuania	1	2	16	15	2	no	1	yes	0	2	1	1	10	2	yes	1	1	10
99	5	6	2	Lithuania	1	2	17	16	2	no	2	no	1	6	2	0	8	4	yes	0	1	8
99	5	6	2	Lithuania	1	2	21	21	1	yes	1	yes	1	3	1	0	4	8	no	0	1	8
99	5	6	2	Lithuania	1	2	23	23	1	yes	1	yes	1	2	2	1	4	8	no	0	1	8
99	5	6	2	Lithuania	1	2	24	24	2	no	2	no	1	6	2	0	12	0	yes	0	1	12
100	5	4	2	Malaysia	1	2	2	8	1	yes	2	no	0	3	1	0	0	12	no	1	1	12
100	5	4	2	Malaysia	1	2	3	18	1	yes	2	no	0	4	1	0	4	8	no	1	1	8
100	5	4	2	Malaysia	1	2	4	1	1	yes	1	yes	1	6	1	0	4	8	no	0	1	8
100	5	4	2	Malaysia	1	2	6	4	1	yes	2	no	0	6	1	0	2	10	no	1	1	10
100	5	4	2	Malaysia	1	2	9	7	1	yes	1	yes	1	3	1	0	2	10	no	0	1	10
100	5	4	2	Malaysia	1	2	12	11	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
100	5	4	2	Malaysia	1	2	13	12	1	yes	2	no	0	4	1	0	0	12	no	1	1	12
100	5	4	2	Malaysia	1	2	14	13	1	yes	1	yes	1	3	1	0	0	12	no	0	1	12
100	5	4	2	Malaysia	1	2	15	14	2	no	2	no	1	3	2	0	12	0	yes	0	1	12
100	5	4	2	Malaysia	1	2	16	15	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
100	5	4	2	Malaysia	1	2	17	16	2	no	2	no	1	3	2	0	8	4	yes	0	1	8
100	5	4	2	Malaysia	1	2	20	20	2	no	2	no	1	2	2	0	12	0	yes	0	1	12
100	5	4	2	Malaysia	1	2	21	21	1	yes	1	yes	1	3	2	1	0	12	no	0	1	12
100	5	4	2	Malaysia	1	2	22	22	1	yes	2	no	0	3	1	0	4	8	no	1	1	8
100	5	4	2	Malaysia	1	2	23	23	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
100	5	4	2	Malaysia	1	2	24	24	1	yes	2	no	0	4	1	0	4	8	no	1	1	8
101	5	5	2	Malaysia	1	1	4	1	1	yes	1	yes	1	5	1	0	0	12	no	0	1	12
101	5	5	2	Malaysia	1	1	5	2	2	no	2	no	1	4	2	0	12	0	yes	0	1	12
101	5	5	2	Malaysia	1	1	10	9	1	yes	1	yes	1	4	1	0	0	12	no	0	1	12
101	5	5	2	Malaysia	1	1	11	10	2	no	2	no	1	2	2	0	12	0	yes	0	1	12
101	5	5	2	Malaysia	1	1	13	12	2	no	2	no	1	4	2	0	10	2	yes	0	1	10
101	5	5	2	Malaysia	1	1	14	13	1	yes	1	yes	1	4	1	0	4	8	no	0	1	8
101	5	5	2	Malaysia	1	1	17	16	2	no	2	no	1	5	2	0	10	2	yes	0	1	10
101	5	5	2	Malaysia	1	1	21	21	1	yes	1	yes	1	3	1	0	4	8	no	0	1	8
101	5	5	2	Malaysia	1	1	22	22	2	no	2	no	1	6	2	0	10	2	yes	0	1	10
101	5	5	2	Malaysia	1	1	24	24	2	no	2	no	1	3	2	0	10	2	yes	0	1	10
